step: [3000],local_average_loss: [0.00211721]
step: [3200],local_average_loss: [0.00161932]
step: [3400],local_average_loss: [0.00171772]
step: [3400],local_average_loss: [0.00156587]
step: [3600],local_average_loss: [0.00157527]
step: [3800],local_average_loss: [0.00154786]
step: [4000],local_average_loss: [0.00152462]
step: [4200],local_average_loss: [0.00152591]
step: [4400],local_average_loss: [0.00148810]
step: [4600],local_average_loss: [0.00150007]
step: [4800],local_average_loss: [0.00148171]
step: [5000],local_average_loss: [0.00147285]
step: [5200],local_average_loss: [0.00146321]
step: [5400],local_average_loss: [0.00147369]
step: [5600],local_average_loss: [0.00143381]
step: [5800],local_average_loss: [0.00144984]
step: [6000],local_average_loss: [0.00145047]
step: [6200],local_average_loss: [0.00145230]
step: [6400],local_average_loss: [0.00146111]
step: [6600],local_average_loss: [0.00144587]
step: [6800],local_average_loss: [0.00142079]
step: [7000],local_average_loss: [0.00139732]
step: [7200],local_average_loss: [0.00143664]
step: [7400],local_average_loss: [0.00142164]
step: [7600],local_average_loss: [0.00141022]
step: [7800],local_average_loss: [0.00138191]
step: [8000],local_average_loss: [0.00139496]
step: [8200],local_average_loss: [0.00141709]
step: [8400],local_average_loss: [0.00138874]
step: [8600],local_average_loss: [0.00138437]
step: [8800],local_average_loss: [0.00138294]
step: [9000],local_average_loss: [0.00139555]
step: [9200],local_average_loss: [0.00138258]
step: [9400],local_average_loss: [0.00137190]
step: [9600],local_average_loss: [0.00139693]
step: [9800],local_average_loss: [0.00139512]
step: [10000],local_average_loss: [0.00137446]
step: [200],local_average_loss: [0.00444449]
step: [400],local_average_loss: [0.00322573]
step: [600],local_average_loss: [0.00308933]
step: [800],local_average_loss: [0.00262910]
step: [200],local_average_loss: [0.01084586]
step: [1000],local_average_loss: [0.00234944]
step: [1200],local_average_loss: [0.00228208]
step: [1400],local_average_loss: [0.00236523]
step: [200],local_average_loss: [0.01209056]
step: [1600],local_average_loss: [0.00211028]
step: [1800],local_average_loss: [0.00199241]
step: [2000],local_average_loss: [0.00197136]
step: [2200],local_average_loss: [0.00188515]
step: [2400],local_average_loss: [0.00182008]
step: [2600],local_average_loss: [0.00184832]
step: [2800],local_average_loss: [0.00187545]
step: [3000],local_average_loss: [0.00188056]
step: [3200],local_average_loss: [0.00167261]
step: [3400],local_average_loss: [0.00170581]
step: [3600],local_average_loss: [0.00166674]
step: [3800],local_average_loss: [0.00174020]
step: [4000],local_average_loss: [0.00165113]
step: [4200],local_average_loss: [0.00163546]
step: [4400],local_average_loss: [0.00163630]
step: [4600],local_average_loss: [0.00168838]
step: [4800],local_average_loss: [0.00158315]
step: [5000],local_average_loss: [0.00155910]
step: [5200],local_average_loss: [0.00157536]
step: [5400],local_average_loss: [0.00156005]
step: [5600],local_average_loss: [0.00157122]
step: [5800],local_average_loss: [0.00161110]
step: [6000],local_average_loss: [0.00152586]
step: [6200],local_average_loss: [0.00159833]
